UnitID,Institution Name,Long-term investments (F1011_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1011_F2_RV),Intangible Assets  net of accumulated amortization (F1011_F2_RV),Total assets (F1011_F2_RV),Total liabilities (F1011_F2_RV),Debt related to Property  Plant  and Equipment (F1011_F2_RV),Total unrestricted net assets (F1011_F2_RV),Total restricted net assets (F1011_F2_RV),Permanently restricted net assets included in total restricted net assets (F1011_F2_RV),Temporarily restricted net assets (F1011_F2_RV),Total net assets (F1011_F2_RV),Total revenues and investment return (F1011_F2_RV),Total expenses (F1011_F2_RV),Other specific changes in net assets (F1011_F2_RV),Total change in net assets (F1011_F2_RV),Net assets  beginning of the year (F1011_F2_RV),Adjustments to beginning of year net assets (F1011_F2_RV),Net assets  end of the year (F1011_F2_RV),Investment return - Total (F1011_F2_RV)
193353,Mount Saint Mary College,49710530,105114360,0,178998399,54877614,47475649,113556637,10564148,4361340,6202808,124120785,65522893,51029463,0,14493430,109627355,0,124120785,8505538
119173,Mount St Mary's College,106029805,65648096,0,190871524,16381761,3000000,95461548,79028215,46845406,32182809,174489763,83703309,61963959,300,21739650,152750413,-300,174489763,16355404
163462,Mount St Mary's University,43290361,94887893,0,155816482,85128266,63959738,25762211,44926005,28800823,16125182,70688216,64952187,61106126,0,3846061,66842155,0,70688216,7269459
204194,Mount Vernon Nazarene University,18540616,37843983,0,75147681,15708372,6090974,47426503,12012806,7503535,4509271,59439309,43556040,38115872,0,5440168,53999141,0,59439309,2143466
214175,Muhlenberg College,177286183,172187477,81297954,430771614,101646658,73885000,219391860,109733096,63604234,46128862,329124956,119486661,85264369,1390452,35612744,293512212,0,329124956,30393814
209287,Multnomah University,5908000,14226000,0,29208000,6850000,0,10625000,11733000,9120000,2613000,22358000,15429000,15444000,0,-15000,22372349,651,22358000,1470000
204264,Muskingum University,67338674,51614412,0,128882678,19472703,7487461,57215942,52194033,33582557,18611476,109409975,47677266,35389053,0,12288213,97121762,0,109409975,13762544
127653,Naropa University,1528318,17371349,0,32876943,14948518,0,14924156,3004269,1528318,1475951,17928425,20350467,18780773,0,1569694,16358731,0,17928425,348734
239424,Nashotah House,8486598,6216067,0,16858513,1859541,1370513,6715537,8283435,6321786,1961649,14998972,2660137,3955673,1579851,284315,14105583,609074,14998972,203583
209296,National College of Natural Medicine,111825,16549004,97645,21990504,13214539,11815403,6187946,2588019,368313,2219706,8775965,19472345,17371470,0,2100875,6675090,0,8775965,201846
441478,National Graduate School of Quality Management,0,6187618,61206,10558011,5571240,4179266,4986771,0,0,0,4986771,5720245,6143466,0,-423221,5409992,0,4986771,20794
434034,National Labor College,26565,40155050,0,45150093,42698660,26452500,2135091,316342,26565,289777,2451433,15583337,19400226,248003,-3568886,6020319,0,2451433,540655
147536,National Louis University,29922844,47458115,0,109990233,54495429,27900000,41766840,13727964,9299521,4428443,55494804,89169660,85035491,-3747392,386777,55108027,0,55494804,5094452
119605,National University,395973343,102394057,0,665479641,77608807,0,570823956,17046878,12370399,4676479,587870834,264342742,178531578,0,85811164,502059670,0,587870834,76587351
147590,National University of Health Sciences,7919227,25140619,0,41666719,14183866,7905000,23501614,3981239,3543086,438153,27482853,22872957,20440652,0,2432305,25050546,2,27482853,799153
127714,Nazarene Bible College,1842211,3664574,0,8423576,2672737,0,3983904,1766935,1614341,152594,5750839,6749691,5858205,0,891486,4859353,0,5750839,549039
178518,Nazarene Theological Seminary,9870922,4191669,874327,14936918,703413,0,5510109,8723396,6197571,2525825,14233505,4753943,3983040,-9812,761091,13472414,0,14233505,1595073
193584,Nazareth College,56552423,112588115,0,202853509,58772758,34336761,118340472,25740279,13689338,12050941,144080751,84559817,71419593,341472,13481696,130599055,0,144080751,10305671
181376,Nebraska Christian College,911066,10310767,595953,11817786,4123462,3730234,6896590,797734,553837,243897,7694324,3040304,2551017,0,489287,7205037,0,7694324,48446
181297,Nebraska Methodist College of Nursing & Allied Health,0,22114352,0,36091465,9182797,3092208,18770936,8137732,1407410,6730322,26908668,13691021,14716152,-1044523,-2069654,28978322,0,26908668,27266
181446,Nebraska Wesleyan University,54596000,31639000,0,100549000,25699000,17040000,27048000,47802000,34052000,13750000,74850000,42503000,35372000,705000,7836000,67014000,0,74850000,7405000
163532,Ner Israel Rabbinical College,40495294,2508411,0,51082151,549274,0,50532877,0,0,0,50532877,13633593,10785352,-493502,2354739,47178697,999441,50532877,3168024
214272,Neumann University,26219891,72191444,0,126502642,54697205,47940000,63412587,8392850,5583002,2809848,71805437,51825347,48049087,0,3776260,68029177,0,71805437,1935707
185758,New Brunswick Theological Seminary,9780397,2727601,0,13282827,371189,0,-1068692,13980330,10284972,3695358,12911638,3788686,3772329,330130,346487,12565151,0,12911638,441684
182980,New England College,8053266,14115168,0,29867090,10112129,0,11042775,8712186,5376198,3335988,19754961,30722745,29384309,0,1338436,18416525,0,19754961,1282442
167093,New England College of Optometry,13142266,12018105,10717133,35877504,19360634,0,9852245,6664625,2180378,4484247,16516870,24063108,20817726,0,3245382,13271488,0,16516870,1813373
217305,New England Institute of Technology,36262542,132787192,850743,270844391,69641432,58575000,200102959,1100000,1100000,0,201202959,73492553,52910055,485741,21068239,180134720,0,201202959,4612816
167181,New England School of Acupuncture,0,163441,0,2000251,1140830,0,782505,76916,0,76916,859421,4244045,4415709,0,-171664,1031085,0,859421,4399
373827,New England School of Communications,0,2708564,0,4013831,978576,642324,2975731,59524,0,59524,3035255,7822759,7202551,0,620208,3164917,-749870,3035255,0
167215,New England School of Law,65819377,17675548,0,86653702,3373200,0,80961184,2319318,248552,2070766,83280502,35352237,25406737,0,9945500,73335002,0,83280502,1404654
430810,New Hampshire Institute of Art,24517064,23995338,0,49883906,18611172,16663776,2983215,28289519,28195058,94461,31272734,12732835,10615668,0,2117167,29155567,0,31272734,2779155
208725,New Hope Christian College-Eugene,703679,7521086,0,9906845,1924655,1219489,5859046,2123144,1882942,240202,7982190,4438747,3695861,0,742886,7239304,0,7982190,139388
457484,New Hope Christian College-Honolulu,0,226510,0,472613,156261,60223,260325,56027,18156,37871,316352,1128806,1075527,22373,75652,240700,0,316352,3407
444778,New Life Theological Seminary,20000,2740246,128986,3167684,1183217,1050000,1956967,27500,25000,2500,1984467,855009,888491,27500,-5982,1990449,0,1984467,936
366368,New York Academy of Art,334456,4540264,0,8261823,2537455,0,5336668,387700,316523,71177,5724368,4706928,3921100,0,785828,5164490,-225950,5724368,71241
193751,New York Chiropractic College,43059442,22459737,0,76210185,34401386,19417513,41649655,159144,80000,79144,41808799,27555902,24476862,0,3079040,38729759,0,41808799,4232188
418126,New York College of Health Professions,0,13986279,18646359,37347436,3702000,0,33499817,145619,0,145619,33645436,13234899,8158554,0,5076345,28569091,0,33645436,4984
194073,New York College of Podiatric Medicine,37778544,7513771,0,52732748,14262951,0,37083975,1385822,189314,1196508,38469797,16073457,15950780,0,122677,38347120,0,38469797,2010323
439783,New York College of Traditional Chinese Medicine,0,75082,0,1000500,256268,0,744232,0,0,0,744232,2222110,1951969,0,270141,474091,0,744232,2848
194091,New York Institute of Technology,52910225,135265597,0,320938585,227794623,1020805,91411006,1732956,579392,1153564,93143962,226702610,219995473,-2903771,3803366,89340596,0,93143962,4804534
193821,New York Law School,256477650,186166856,0,470981767,219418081,175500000,213686999,37876687,30775463,7101224,251563686,118173447,85410745,4710000,37472702,214090984,0,251563686,33073909
193830,New York Medical College,72544654,138279844,16648125,315709165,132950495,52966276,140681737,42076933,26005153,16071780,182758670,221939814,209594303,113192421,125537932,57220738,0,182758670,13232094
194116,New York School of Interior Design,16622950,18784023,0,41139413,5998500,0,32411257,2729656,1581710,1147946,35140913,14812579,12505604,0,2306975,32833938,0,35140913,1639852
193894,New York Theological Seminary,2966795,106027,0,4187348,634433,0,303083,3249832,1977612,1272220,3552915,5201046,5200025,0,1021,3551894,0,3552915,760387
193900,New York University,2749036000,3506964000,0,8024969000,4004095000,2161179000,2078962000,1941912000,1312968000,628944000,4020874000,3736891000,3378458000,0,358433000,3662441000,0,4020874000,309688000
218414,Newberry College,23002365,28563051,3993425,58625034,28198828,22014711,4077758,26348448,21201593,5146855,30426206,28145279,23144275,0,5001004,25425202,0,30426206,3939585
167251,Newbury College,0,14031398,0,21136718,12870525,0,6275082,1991111,1600000,391111,8266193,19335451,17245766,120280,2209965,6056228,0,8266193,125830
155335,Newman University,21823584,35406111,754847,62644279,27136727,19306660,12986109,22521443,19567775,2953668,35507552,24863421,22882948,-68526,1911947,33595605,0,35507552,3024554
193973,Niagara University,75395838,102169345,0,223676991,49176386,33147780,128688618,45811987,19485586,26326401,174500605,90527865,74530402,0,15997463,158503142,0,174500605,13710783
167260,Nichols College,9246745,38749610,0,55626917,15647432,12108703,25145297,14834188,5118542,9715646,39979485,36934284,27804659,-1030646,8098979,31880506,0,39979485,1644519
461795,North American University,774143,8497457,0,10953273,7236130,7090508,3717143,0,0,0,3717143,180457,164625,2039005,2054837,1662306,0,3717143,0
199209,North Carolina Wesleyan College,9949419,24958408,0,39490831,7973810,473915,22386707,9130314,5608080,3522234,31517021,21213276,20960570,0,252706,31264315,0,31517021,1478995
147660,North Central College,94069917,128594113,0,245529442,55654298,41677150,132702813,57172331,40174541,16997790,189875144,80620541,61194335,1435753,20861959,169013185,0,189875144,17152088
174437,North Central University,4727923,28774131,0,39825028,9231062,5423271,26819161,3774805,2491177,1283628,30593966,25040380,22223799,-2,2816579,27777387,0,30593966,486942
218441,North Greenville University,23055239,44656530,0,86668187,4760786,1260543,65407124,16500277,14829338,1670939,81907401,35814917,28477802,0,7337115,74570286,0,81907401,2248998
147679,North Park University,120056542,71242041,0,220374272,76627472,61359072,71484630,72262170,54123809,18138361,143746800,75399901,51873482,0,23526419,120220381,0,143746800,18958049
439817,Northeastern Seminary,2212538,1302894,0,5219900,1173160,0,1125794,2920946,2639610,281336,4046740,1584673,1509277,157478,232874,3813866,0,4046740,302590
167358,Northeastern University,688132000,984615000,0,2021019000,1034589000,782605000,690856000,295574000,139243000,156331000,986430000,926878000,752231000,12969000,187616000,798814000,0,986430000,93530000
482705,Northeastern University Global Network,,,,,,,,,,,,,,,,,,,
147697,Northern Baptist Theological Seminary,17560935,7263707,0,27030029,841894,0,9271821,16916314,14222382,2693932,26188135,5548213,3814726,0,1733487,24454648,0,26188135,3073432
239512,Northland College,21352661,34440604,0,63133248,8317878,80190,28495281,26320089,20961068,5359021,54815370,24803138,18075778,0,6727360,48088010,0,54815370,4626660
239503,Northland International University,3754653,12248996,0,18093140,1961970,0,15440905,690265,325408,364857,16131170,10215929,12016705,3601552,1800776,17931946,-3601552,16131170,897555
217606,Northpoint Bible College,408709,16906974,0,22336084,4630646,0,17134274,571164,310327,260837,17705438,6857547,6017112,0,840435,16865003,0,17705438,14382
443030,NorthShore University HealthSystem School of Nurse Anesthesia,,,,,,,,,,,,,,,,,,,0
209409,Northwest Christian University,12581805,12183623,0,30774839,13456587,0,3646902,13671350,12023668,1647682,17318252,11599866,9940967,0,1658899,15659353,0,17318252,2250787
460941,Northwest Institute of Literary Arts,213315,765,0,477415,189385,0,230057,57973,27191,30782,288030,442004,393422,0,48582,239448,0,288030,2241
142461,Northwest Nazarene University,33634220,39728887,0,92668183,25881914,17195273,34760917,32025352,22097396,9927956,66786269,40597524,36895974,0,3701550,62798363,286356,66786269,3781874
236133,Northwest University,9866545,49602290,0,75892875,47903052,33690205,22893530,5096293,3856839,1239454,27989823,27654861,26455870,0,1198991,26790832,0,27989823,1883696
154101,Northwestern College,48746776,44842385,0,109445210,12560756,6823000,69382309,27502145,18000518,9501627,96884454,35585577,25532249,-6515,10046813,86837641,0,96884454,8444242
174507,Northwestern Health Sciences University,12336341,19458790,0,44275493,24208827,8000000,17479885,2586781,1334533,1252248,20066666,26394422,27517025,1737294,614691,19451975,0,20066666,318234
147767,Northwestern University,7040068000,1529056000,0,9371772000,1540295000,605459000,4741452000,3090025000,1074669000,2015356000,7831477000,2716339000,1686517000,0,1029822000,6801655000,0,7831477000,1120688000
136206,Northwood University-Florida,,,,,,,,,,,,,,,,,,,
171492,Northwood University-Michigan,80207506,62513443,0,168545075,16526420,2500000,64168760,87849895,29944393,57905502,152018655,86706990,73057175,-126525,13523290,138495365,0,152018655,10656721
227243,Northwood University-Texas,,,,,,,,,,,,,,,,,,,
230995,Norwich University,174258000,106089000,0,339062000,105881000,74400000,76914000,156267000,40102000,116165000,233181000,128094000,98179000,0,29915000,203266000,0,233181000,34035000
204468,Notre Dame College,8508394,28926312,0,40964579,25179222,20519365,7667901,8117456,6003024,2114432,15785357,28781786,27348220,497,1434063,14351294,0,15785357,1926834
120184,Notre Dame de Namur University,12278694,26579845,0,49279507,21622057,15590000,17101755,10555695,7880170,2675525,27657450,33535802,29068880,0,4466922,23190528,0,27657450,2158303
163578,Notre Dame of Maryland University,32628656,61783387,0,124053273,26524433,16570674,60417012,37111828,23450636,13661192,97528840,44944499,38477391,0,6467108,91061732,0,97528840,7752133
160029,Notre Dame Seminary Graduate School of Theology,4915867,5866758,0,12395648,2144990,1633035,7378002,2872656,2144738,727918,10250658,4638071,4036049,0,602022,9648636,0,10250658,879621
136215,Nova Southeastern University,172081690,731755514,0,1074864227,550351598,364100254,436453349,88059280,20184336,67874944,524512629,610008263,539488985,0,70519278,453993351,0,524512629,9427605
194161,Nyack College,9334323,26837870,0,50896879,27342700,19515799,12791826,10762353,8152485,2609868,23554179,47175368,45466643,0,1708725,21845454,0,23554179,1348704
221254,O'More College of Design,0,4268179,99955,4647038,3317000,14935,1324169,5869,100,5769,1330038,4731043,4486811,8793,253025,1077013,0,1330038,172
174525,Oak Hills Christian College,711643,2377563,1453,3782812,629994,0,2367956,784862,394966,389896,3152818,3365867,3361603,0,4264,3148554,0,3152818,33295
152099,Oakland City University,14671918,37625856,0,60529611,6682138,1322318,47444113,6403360,4217704,2185656,53847473,31431213,31128588,0,302625,53544848,0,53847473,2329749
101912,Oakwood University,10761583,38720660,0,71057268,14214281,7955000,41385753,15457234,2501475,12955759,56842987,46346797,42335459,0,4011338,52831649,0,56842987,1309338
204501,Oberlin College,743660516,278777458,0,1091985410,231614067,172403934,297316458,563054885,234551760,328503125,860371343,267568798,153533776,-2006962,112028060,748343283,0,860371343,128748608
227289,Oblate School of Theology,19220627,14980012,0,39808429,1622031,1175931,16797977,21388421,9077391,12311030,38186398,9660064,5916105,0,3743959,34442439,0,38186398,2681435
120254,Occidental College,394157412,139657896,0,592890493,124803349,85125000,134557615,333529529,142797440,190732089,468087144,157574035,97969375,-697392,58907268,409179876,0,468087144,61186591
140696,Oglethorpe University,19303307,42337132,138409,66457191,21836201,13338491,26562106,18058884,14454823,3604061,44620990,22905993,23744818,1448919,610094,44010896,0,44620990,1030422
201964,Ohio Christian University,2534319,14148009,7345250,24027578,12982492,8581858,9650761,1394325,1296726,97599,11045086,18531323,15653860,0,2877463,8167623,0,11045086,219768
204617,Ohio Dominican University,24009916,58008770,0,95204307,53615610,0,22063594,19525103,10137070,9388033,41588697,37298427,36576441,0,721986,40866711,0,41588697,4543277
206002,Ohio Mid-Western College,0,535924,23360,983107,826438,672364,156669,0,0,0,156669,674397,579138,0,95259,61410,0,156669,0
204635,Ohio Northern University,158691298,150679382,0,365371975,139775907,72157295,47551146,178044922,89545243,88499679,225596068,117332140,97284425,1832673,21880388,203715680,0,225596068,32317838
237640,Ohio Valley University,2727492,15101235,0,23358197,23736680,0,-3580535,3202052,1285989,1916063,-378483,9419251,9237435,0,181816,-560299,0,-378483,503266
204909,Ohio Wesleyan University,203361592,108861283,0,335823501,68602499,26583759,60616901,206604101,133582002,73022099,267221002,101838985,66904321,3363401,38298065,228922937,0,267221002,33688242
194189,Ohr Hameir Theological Seminary,0,2164718,0,2623169,288942,0,2334227,0,0,0,2334227,3076828,2685168,0,391660,1942567,0,2334227,0
207403,Oklahoma Baptist University,102805615,57981144,0,176158712,17040401,9089380,56098863,103019448,78554170,24465278,159118311,41864064,33109393,0,8754671,150363640,0,159118311,14112803
207324,Oklahoma Christian University,48064775,68435738,0,131208951,89176449,0,6935672,35096830,18443959,16652871,42032502,47278129,51779869,6735608,2233868,44266370,-4467736,42032502,3053584
207458,Oklahoma City University,82094231,172490823,1507207,275987363,95337367,58838551,86034889,94615107,59307941,35307166,180649996,87776339,74756970,0,13019369,167630627,0,180649996,11174373
206835,Oklahoma Wesleyan University,2379724,18937289,0,25401525,2222415,0,18168997,5010113,3134927,1875186,23179110,17179058,15708324,0,1470734,21708376,0,23179110,503160
171599,Olivet College,12061344,24962448,0,40171944,14503691,5828005,11451845,14216408,13169758,1046650,25668253,20724643,17392266,0,3332377,22335876,0,25668253,1641814
147828,Olivet Nazarene University,32163967,133370742,0,223554841,98450474,81333497,104288523,20815844,13360385,7455459,125104367,79245847,73693252,-79336,5473259,119631108,0,125104367,4606006
207582,Oral Roberts University,42234094,73398074,0,184102317,40345109,532858,76555966,67201242,39770476,27430766,143757208,103516070,96370274,-602129,6543667,137213541,0,143757208,2538095
209533,Oregon College of Art and Craft,0,11901276,0,17014044,5082991,3797760,572054,11358999,0,11358999,11931053,4954083,5676806,0,-722723,12653776,0,11931053,8983
369659,Oregon College of Oriental Medicine,5682313,6196252,0,17668699,14113176,12871393,3523111,32412,0,32412,3555523,6177764,5893657,355878,639985,2915538,0,3555523,12686
120403,Otis College of Art and Design,22962395,21084226,0,57703846,14228683,6336334,26853653,16621510,8233229,8388281,43475163,36250107,34963625,0,1286482,42188681,0,43475163,744053
442897,Ottawa University-Jeffersonville,,,,,,,,,,,,,,,,,,,
155636,Ottawa University-Kansas City,,,,,,,,,,,,,,,,,,,
428259,Ottawa University-Milwaukee,,,,,,,,,,,,,,,,,,,
454582,Ottawa University-Online,,,,,,,,,,,,,,,,,,,
155627,Ottawa University-Ottawa,20145015,20120957,0,49900967,30237683,14298462,7548368,12114916,11529619,585297,19663284,44026968,40255322,0,3771646,15891638,0,19663284,3201467
105367,Ottawa University-Phoenix,,,,,,,,,,,,,,,,,,,
204936,Otterbein University,80868402,92068036,0,205631736,53448530,42432582,95118276,57064930,25619775,31445155,152183206,73468232,58630138,-60250,14777844,137405362,0,152183206,15106692
107512,Ouachita Baptist University,93386253,98096671,0,204394729,92396793,89004796,20295924,91702012,81263245,10438767,111997936,47469377,37931991,0,9537386,102460550,0,111997936,12830940
160065,Our Lady of Holy Cross College,24028635,7035810,0,34832478,666803,0,22037345,12128330,8847552,3280778,34165675,16021144,10659441,-27625,5334078,28831597,0,34165675,4412258
160074,Our Lady of the Lake College,3619865,2197675,0,16255546,6731725,0,1831556,7692265,5300000,2392265,9523821,22842123,22557735,0,284388,9239433,0,9523821,58591
227331,Our Lady of the Lake University,14985037,45181483,0,113545335,38410846,5615000,54737270,20397219,7262645,13134574,75134489,46777666,41678528,8070294,13169432,61965057,0,75134489,7023779
461120,Oxford Graduate School,0,1857917,0,2869266,950268,442959,1914253,4745,0,4745,1918998,518056,504668,0,13388,1462651,442959,1918998,25
178679,Ozark Christian College,2800284,7004015,0,14668236,1678684,0,8692766,4296786,2800284,1496502,12989552,11476359,9152378,0,2323981,10665571,0,12989552,675588
194310,Pace University-New York,126549444,258134088,0,451061521,294577359,113466000,16270865,140213297,74898996,65314301,156484162,319427346,292760202,0,26667144,129817018,0,156484162,21950138
120740,Pacific Lutheran Theological Seminary,10248469,1275310,0,12635277,1996034,0,638344,10000899,7168077,2832822,10639243,3327088,3409312,1371350,1289126,9350117,0,10639243,343000
236230,Pacific Lutheran University,81884897,112676867,0,248452936,86708239,0,66509799,95234898,70641414,24593484,161744697,118211017,96413496,-526517,21271004,140473693,0,161744697,7252346
209603,Pacific Northwest College of Art,13073422,11681106,0,31780221,6742818,5022647,1442113,23595290,13392765,10202525,25037403,14627529,13027063,-846640,753826,23349697,933880,25037403,2092827
455406,Pacific Northwest University of Health Sciences,259916,28503216,0,33371383,30874324,27147055,2340056,157003,0,157003,2497059,12780675,11423990,0,1356685,1140374,0,2497059,54422
120768,Pacific Oaks College,0,6897894,0,15269273,2569038,0,5842846,6857389,4091428,2765961,12700235,5904592,10083832,-469635,-4648875,11478827,5870283,12700235,779596
120795,Pacific School of Religion,39986080,2673025,0,45045710,2926644,0,4588706,37530360,27850476,9679884,42119066,13528390,7970651,0,5557739,36561327,0,42119066,6611873
120838,Pacific States University,0,2707738,153872,4034598,1702498,1346628,2332100,0,0,0,2332100,2965120,2951344,0,13776,2318324,0,2332100,0
120865,Pacific Union College,11586901,31675831,5579347,91338834,42115634,9342996,21824278,27398922,16190189,11208733,49223200,46802993,44849298,5523591,7477286,41745914,0,49223200,507464
209612,Pacific University,60269860,122513475,0,218974639,107714168,83540599,61586267,49674204,34701982,14972222,111260471,95782958,86276362,581389,10087985,101172486,0,111260471,8414303
140720,Paine College,9272056,14426369,0,27620725,8439754,3556799,7756063,11424908,4946253,6478655,19180971,22137662,21487596,0,650066,17966407,564498,19180971,1495553
136330,Palm Beach Atlantic University,41842665,101777344,0,193881010,49465716,39280361,80862885,63552409,15966429,47585980,144415294,76999416,64870469,0,12128947,132286347,0,144415294,7124597
154174,Palmer College of Chiropractic-Davenport,44602700,63406862,0,130867132,45504313,0,58197629,27165190,12812266,14352924,85362819,77576339,68885369,0,8690970,76671849,0,85362819,5355818
120698,Palo Alto University,948877,7088260,0,17152670,6378519,0,9132630,1641521,646606,994915,10774151,19366509,16691822,0,2674687,8099464,0,10774151,16472
121628,Pardee RAND Graduate School,,,,,,,,,,,,,,,,,,,655020
178721,Park University,37814190,50120900,0,114531190,37412969,23633211,39602057,37516164,30102171,7413993,77118221,79527228,69865117,0,9662111,67456110,0,77118221,2704247
243823,Parker University,25448065,9390727,0,39677753,3801378,210503,34156112,1720263,437153,1283110,35876375,31183434,30892887,0,290547,35585828,0,35876375,1572134
227429,Paul Quinn College,5370187,12076895,0,19220294,3178782,0,11235467,4806045,4915309,-109264,16041512,8107565,7712057,-953861,-558353,16599865,0,16041512,548268
194392,Paul Smiths College of Arts and Science,18556660,53350383,482562,79219301,30310279,20399363,38863630,10045392,8856349,1189043,48909022,28477538,23609776,0,4867762,44041260,0,48909022,2422471
204990,Payne Theological Seminary,0,2248799,0,2429530,1570777,1032210,797556,61197,0,61197,858753,2133515,1998885,0,134630,724123,0,858753,393
214883,Peirce College,56555,13828660,0,33899686,11550870,2945258,19987547,2361269,165275,2195994,22348816,23551450,27445514,7788128,3894064,26242880,-7788128,22348816,2620311
214971,Pennsylvania Academy of the Fine Arts,14247096,48543455,0,80724548,24526512,19859967,30302743,25895293,24728063,1167230,56198036,18273776,15493857,0,2779919,53418117,0,56198036,1267019
215053,Pennsylvania College of Art and Design,1163677,6992870,0,13250523,3416485,3296201,8702044,1131994,839723,292271,9834038,5510100,5211298,94142,392944,9441094,0,9834038,62844
442356,Pennsylvania College of Health Sciences,1350539,6661241,0,13092995,3187011,1318750,6845115,3060869,2653702,407167,9905984,20207836,18466321,0,1741515,8164469,0,9905984,456406
219842,Pentecostal Theological Seminary,13560245,3982655,0,19388408,49686,0,5191463,14147259,13693991,453268,19338722,3062692,3927384,1057674,192982,19145740,0,19338722,10265
121150,Pepperdine University,901338000,346678000,0,1362572000,349491000,226978000,575703000,437378000,305000000,132378000,1013081000,365601000,269981000,0,95620000,928518000,-11057000,1013081000,69380000
199306,Pfeiffer University,15315275,24163844,0,45825433,22045429,16645988,5978654,17801350,14078789,3722561,23780004,26596291,23180488,0,3415803,20364201,0,23780004,2568648
215123,Philadelphia College of Osteopathic Medicine,158973278,62817038,0,308484601,64390530,0,218824286,25269785,9672448,15597337,244094071,103752095,93359848,26554488,36946735,207147336,0,244094071,4060312
215099,Philadelphia University,23382413,115150979,0,195719083,96463672,82092891,80138625,19116786,12574699,6542087,99255411,91212388,83783569,0,7428819,91826592,0,99255411,4308548
107600,Philander Smith College,11574686,36981717,0,52092625,18745806,13894919,19935741,13411078,7856645,5554433,33346819,16062095,15546627,0,515468,32831351,0,33346819,1772919
110307,Phillips Graduate Institute,0,685361,0,2897855,2779077,441340,99510,19268,10000,9268,118778,6797295,7008519,422448,211224,330002,-422448,118778,3451
414966,Phillips Theological Seminary,35599769,7310029,46625,53973836,146449,0,10009163,43818224,22482284,21335940,53827387,10505548,4077409,0,6428139,47399248,0,53827387,6009436
381459,Phoenix Seminary,493141,9078509,0,19773416,8241667,7776527,3952184,7579565,1363334,6216231,11531749,9314683,4918511,0,4396172,7135577,0,11531749,-346119
140818,Piedmont College,65034265,62742484,227000,130187419,16030622,10388400,101783421,12373376,2217164,10156212,114156797,32490848,28689891,7916986,11717943,103256750,-817896,114156797,1347512
199315,Piedmont International University,343182,2234468,0,3871515,2039447,1015960,1387305,444763,393554,51209,1832068,3911179,3873002,-9700,28477,1803591,0,1832068,23804
440794,Pillar College,536438,621421,0,2371152,445660,0,1893920,31572,0,31572,1925492,4371655,4162297,-3038,206320,1716134,3038,1925492,66270
167455,Pine Manor College,8831044,17147436,378216,29385606,15878213,7008689,2281077,11226316,9689535,1536781,13507393,15227770,16473126,0,-1245356,14752749,0,13507393,1576314
215424,Pittsburgh Theological Seminary,171676933,9994343,0,183648839,522618,0,36287811,146838410,100948610,45889800,183126221,34581189,10273119,0,24308070,158818151,0,183126221,28937887
121257,Pitzer College,149831162,62751021,0,241489477,97660883,80786258,91911585,51917009,30347535,21569474,143828594,69834994,48865913,427754,21396835,122431759,0,143828594,19028952
121309,Point Loma Nazarene University,48800828,73157902,0,150937614,53803279,33020089,70895575,26238760,17713798,8524962,97134335,83436017,76823556,1811498,8423959,88710376,0,97134335,2013421
215442,Point Park University,22942499,95798286,0,146782388,80690756,60397498,50813114,15278518,8270536,7007982,66091632,79529024,71414576,0,8114448,57977184,0,66091632,1840900
138868,Point University,3220368,6030147,0,16881832,4326865,0,9269075,3285892,3154124,131768,12554967,13451300,11461342,0,1989958,10565009,0,12554967,246326
194541,Polytechnic Institute of New York University,115080000,114124000,0,262874000,164215000,111045000,8107000,90552000,81020000,9532000,98659000,124234000,112272000,0,11962000,86697000,0,98659000,18539000
456481,Polytechnic University of Puerto Rico-Miami,,,,,,,,,,,,,,,,,,,0
456490,Polytechnic University of Puerto Rico-Orlando,,,,,,,,,,,,,,,,,,,0
121345,Pomona College,1854895000,340874000,0,2368878000,300854000,193113000,1013269000,1054755000,313195000,741560000,2068024000,388100000,128616000,22521000,282005000,1786019000,0,2068024000,296018000
205027,Pontifical College Josephinum,25375727,17003677,0,42855802,4278630,0,26441169,12136003,9660992,2475011,38577172,9604275,6307739,-45047,3251489,35325683,0,38577172,4416803
131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,2277001,455918,0,4321121,299653,98077,1907850,2113618,2000173,113445,4021468,5630999,3979206,0,1651793,2369675,0,4021468,149315
455813,Pontifical John Paul II Institute for Studies on Marriage and Family,0,267407,7354345,7703232,5482864,5300000,2220368,0,0,0,2220368,4581636,2965911,0,1615725,604643,0,2220368,1714
194578,Pratt Institute-Main,97930131,237896122,0,464001860,198114612,108760583,207332035,58555213,38899749,19655464,265887248,167455208,142049342,8621142,34027008,231860240,0,265887248,15644669
218539,Presbyterian College,85416753,60943011,73233,160330417,42629290,34665000,21841618,95859509,83291776,12567733,117701127,51327333,41184574,0,10142759,107558368,0,117701127,13718518
105589,Prescott College,1447948,13498703,22868,26508167,17346863,13201113,7557837,1603467,990727,612740,9161304,19595409,19313503,0,281906,8879398,0,9161304,246043
219295,Presentation College,13223127,6550374,0,25129639,6259679,4235060,8119327,10750633,7576913,3173720,18869960,13793691,12677729,-16361,1099601,17770359,0,18869960,1978131
186122,Princeton Theological Seminary,910131696,127136590,0,1120958630,168972947,115133883,610306993,341678690,78340189,263338501,951985683,169263661,53035574,1911839,118139926,833845757,0,951985683,155593515
